CUST_NO,CALL_COUNT,MAIN_CATEGORY,SUB_CATEGORY,AVG_SENTIMENT_SCORE
1150524,1,網路連線問題,無法上網,0.0
1259551,1,經銷商問題,台哥大-電訪約裝,0.0
1147236,2,網路連線問題,無法上網,0.0
947790,1,網路連線問題,無法上網,0.0
1259584,1,經銷商問題,遠傳電信-電訪約裝,0.0
1092720,1,網路連線問題,無法上網,-1.0
1259647,1,經銷商問題,台哥大-電訪約裝,0.0
1258270,5,經銷商問題,台哥大-電訪約裝,0.0
730666,6,網路連線問題,Cable modem連線,0.0
1082690,2,網路連線問題,無法上網,0.0
1069354,3,網路連線問題,無法上網,-0.3333333333333333
1212734,3,網路連線問題,無法上網,-0.3333333333333333
1247247,1,網路連線問題,無法上網,0.0
1258455,2,經銷商問題,台哥大-人員進電,-0.5
1023441,1,網路連線問題,無法上網,0.0
720988,3,網路連線問題,無法上網,-0.6666666666666666
1183860,2,經銷商問題,台哥大-電訪約裝,0.5
923063,1,網路連線問題,Cable modem連線,-1.0
1259967,1,經銷商問題,台哥大-電訪約裝,0.0
307772,2,帳務相關,拆機挽回,0.0
1259945,1,經銷商問題,遠傳電信-電訪約裝,0.0
636179,3,網路連線問題,無法上網,0.6666666666666666
1259947,1,經銷商問題,台哥大-電訪約裝,0.0
736733,4,網路連線問題,無法上網,-0.25
1136283,2,網路連線問題,無法上網,-0.5
1218548,2,經銷商問題,遠傳電信-電訪約裝,0.0
744515,1,經銷商問題,遠傳電信-電訪約裝,0.0
1246724,3,網路連線問題,無法上網,0.3333333333333333
937576,1,帳務問題,頻寬方案費率,0.0
1222998,1,網路連線問題,無法上網,0.0
1259943,3,經銷商問題,台哥大-人員進電,0.0
1179026,2,經銷商問題,台哥大-電訪約裝,0.5
1123832,1,帳務相關,拆機挽回,0.0
1259007,1,經銷商問題,台哥大-電訪約裝,0.0
391478,1,網路連線問題,Cable modem連線,-1.0
1193391,1,網路連線問題,網路品質,0.0
439196,1,帳務相關,拆機挽回,0.0
1181383,1,網路連線問題,無法上網,0.0
1138252,1,網路連線問題,無法上網,0.0
1144040,1,網路連線問題,網路品質,-1.0
1162168,1,網路連線問題,網路品質,0.0
1174643,2,經銷商問題,台哥大-電訪約裝,0.0
1259860,1,經銷商問題,遠傳電信-電訪約裝,0.0
1258656,2,經銷商問題,遠傳電信-電訪約裝,0.0
584922,1,網路連線問題,網路品質,0.0
1258674,2,經銷商問題,台哥大-電訪約裝,0.0
1005482,1,網路連線問題,無法上網,-1.0
1258390,2,經銷商問題,台哥大-電訪約裝,0.5
1190854,2,經銷商問題,台哥大-電訪約裝,1.0
1156964,2,經銷商問題,台哥大-電訪約裝,0.0
1259021,4,經銷商問題,台哥大-電訪約裝,0.25
1010194,2,網路連線問題,Cable modem連線,0.0
1260458,1,經銷商問題,遠傳電信-電訪約裝,0.0
851882,2,網路連線問題,網路品質,0.5
1260430,1,經銷商問題,台哥大-電訪約裝,0.0
1259670,4,經銷商問題,遠傳電信-電訪約裝,0.25
1206237,2,網路連線問題,無法上網,0.0
1255517,1,網路連線問題,連線其他相關問題,0.0
479795,1,網路連線問題,無法上網,0.0
854053,1,註冊問題,註冊引導,0.0
1173413,1,網路連線問題,無法上網,0.0
1255499,4,帳務問題,退費問題,0.0
1259354,6,經銷商問題,遠傳電信-電訪約裝,0.16666666666666666
715965,1,網路連線問題,Cable modem連線,-1.0
885515,1,網路連線問題,無法上網,-2.0
1259420,1,經銷商問題,遠傳電信-電訪約裝,0.0
1162407,1,網路連線問題,無法上網,0.0
201035,1,網路連線問題,網路品質,-1.0
705295,1,網路連線問題,無法上網,0.0
1259693,1,經銷商問題,遠傳電信-電訪約裝,0.0
1259685,5,經銷商問題,台哥大-電訪約裝,0.2
1050987,1,網路連線問題,無法上網,0.0
1188604,1,網路連線問題,無法上網,0.0
382570,7,經銷商問題,台哥大-人員進電,-0.2857142857142857
1252156,2,網路連線問題,無法上網,0.0
965901,1,網路連線問題,Cable modem連線,0.0
1189645,1,網路連線問題,無法上網,0.0
1159844,1,經銷商問題,台哥大-電訪約裝,1.0
1112886,2,帳務問題,帳單/收據寄送問題,0.0
1215354,1,帳務相關,拆機挽回,0.0
1216564,1,網路連線問題,Cable modem連線,0.0
1207851,2,網路連線問題,無法上網,-1.0
1255008,2,經銷商問題,無法上網,0.0
922210,1,網路連線問題,Cable modem連線,0.0
1237609,1,網路連線問題,無法上網,0.0
1171660,1,網路連線問題,無法上網,0.0
1058598,3,網路連線問題,網路品質,-0.3333333333333333
613364,1,網路連線問題,無法上網,0.0
905470,1,帳務相關,拆機挽回,0.0
678731,2,網路連線問題,Cable modem連線,0.5
1130968,1,網路連線問題,無法上網,-1.0
1094296,1,網路連線問題,無法上網,0.0
1032286,1,網路連線問題,Cable modem連線,-1.0
1161504,4,網路連線問題,Cable modem連線,-0.5
718362,1,帳務相關,拆機挽回,0.0
1214439,1,帳務相關,拆機挽回,-1.0
61293,2,帳務問題,用戶要求優惠,0.0
778914,2,網路連線問題,無法上網,0.0
195084,1,網路連線問題,Cable modem連線,0.0
1158318,1,網路連線問題,無法上網,0.0
1258456,2,帳務問題,方案異動CM轉EPON,-0.5
1179353,1,帳務相關,拆機挽回,0.0
680913,1,帳務相關,拆機挽回,0.0
1176392,1,網路連線問題,無法上網,0.0
1259655,1,經銷商問題,台哥大-電訪約裝,0.0
692580,1,網路連線問題,網路品質,0.0
1236213,1,網路連線問題,無法上網,-1.0
1259323,1,經銷商問題,台哥大-電訪約裝,0.0
1259322,2,經銷商問題,遠傳電信-電訪約裝,1.0
1182155,1,網路連線問題,Cable modem連線,-1.0
444494,2,網路連線問題,無法上網,-0.5
1137812,1,網路連線問題,無法上網,0.0
1258735,2,經銷商問題,遠傳電信-人員進電,0.0
1173683,1,網路連線問題,無法上網,0.0
1061364,1,網路連線問題,無法上網,0.0
647047,1,網路連線問題,無法上網,-1.0
1217739,1,網路連線問題,網路品質,0.0
788190,2,網路連線問題,無法上網,0.0
1259507,1,經銷商問題,遠傳電信-電訪約裝,0.0
938379,2,網路連線問題,無法上網,0.0
1249224,1,帳務相關,拆機挽回,0.0
223231,1,網路連線問題,無法上網,-1.0
727088,1,網路連線問題,無法上網,0.0
429268,1,帳務相關,拆機挽回,0.0
1260300,4,經銷商問題,台哥大-電訪約裝,0.75
1180385,3,經銷商問題,台哥大-人員進電,0.0
1257620,1,經銷商問題,遠傳電信-電訪約裝,0.0
1259359,2,經銷商問題,台哥大-電訪約裝,0.0
1252186,1,網路連線問題,無法上網,0.0
508146,1,網路連線問題,無法上網,0.0
726422,1,網路連線問題,Cable modem連線,-1.0
1077016,3,網路連線問題,連線其他相關問題,1.0
1248317,1,網路連線問題,無法上網,0.0
1179745,2,經銷商問題,台哥大-電訪約裝,0.0
349338,3,網路連線問題,無法上網,0.0
1163812,1,網路連線問題,無法上網,0.0
873509,1,網路連線問題,無法上網,0.0
1172505,1,經銷商問題,台哥大-電訪約裝,0.0
1213006,1,帳務問題,頻寬方案費率,0.0
1223265,2,經銷商問題,遠傳電信-人員進電,-2.0
1260055,1,經銷商問題,台哥大-電訪約裝,0.0
1217430,1,帳務相關,拆機挽回,0.0
1257002,3,經銷商問題,台哥大-電訪約裝,0.0
1260058,1,經銷商問題,台哥大-電訪約裝,0.0
1259219,3,帳務問題,頻寬方案費率,0.0
1259447,1,經銷商問題,台哥大-電訪約裝,0.0
1054107,3,網路連線問題,無法上網,-0.3333333333333333
1062924,1,帳務相關,拆機挽回,0.0
367718,2,網路連線問題,無法上網,0.0
483054,1,帳務相關,拆機挽回,0.0
993564,2,帳務相關,拆機挽回,0.5
200369,4,帳務問題,服務異動,-1.0
454150,2,帳務問題,網路品質,-0.5
1047932,1,帳務相關,拆機挽回,0.0
355101,1,網路連線問題,Cable modem連線,-1.0
991745,1,網路連線問題,Cable modem連線,0.0
40181,1,帳務問題,繳費相關問題,0.0
1260514,1,經銷商問題,台哥大-電訪約裝,0.0
1218027,5,經銷商問題,Cable modem連線,0.2
502520,2,帳務問題,頻寬方案費率,0.0
803918,1,網路連線問題,無法上網,0.0
1168095,2,經銷商問題,Cable modem連線,0.5
1259469,1,經銷商問題,台哥大-電訪約裝,-1.0
1159749,1,網路連線問題,無法上網,0.0
1143304,2,網路連線問題,網路品質,0.0
954385,1,網路連線問題,無法上網,0.0
1259881,1,經銷商問題,台哥大-電訪約裝,0.0
823071,3,網路連線問題,無法上網,0.0
1198272,2,網路連線問題,Cable modem連線,-0.5
1259941,1,經銷商問題,台哥大-電訪約裝,0.0
1170697,2,經銷商問題,台哥大-人員進電,0.0
1259908,2,經銷商問題,遠傳電信-電訪約裝,0.5
1257999,2,經銷商問題,台哥大-電訪約裝,0.0
1160625,1,帳務相關,拆機挽回,0.0
1134848,1,帳務相關,拆機挽回,1.0
1257538,2,經銷商問題,遠傳電信-電訪約裝,0.0
1258039,1,經銷商問題,遠傳電信-電訪約裝,0.0
1258061,1,經銷商問題,遠傳電信-電訪約裝,0.0
1094540,1,帳務相關,拆機挽回,0.0
1257561,3,經銷商問題,台哥大-電訪約裝,0.0
1257183,1,經銷商問題,台哥大-電訪約裝,0.0
1170111,1,經銷商問題,台哥大-電訪約裝,1.0
720576,2,網路連線問題,無法上網,0.0
1220484,1,網路連線問題,無法上網,-1.0
447888,2,網路連線問題,無法上網,0.0
1182226,2,網路連線問題,Cable modem連線,-0.5
751446,1,網路連線問題,Cable modem連線,-1.0
1217244,3,網路連線問題,無法上網,0.0
1082607,1,網路連線問題,無法上網,0.0
1137364,1,網路連線問題,無法上網,0.0
781928,1,帳務相關,拆機挽回,0.0
611734,1,網路連線問題,無法上網,0.0
726807,2,網路連線問題,無法上網,0.5
821375,1,網路連線問題,網路品質,0.0
1238961,3,網路連線問題,無法上網,-0.3333333333333333
1258038,1,新產品,建議,0.0
1051249,2,帳務問題,頻寬方案費率,0.0
1103166,1,非連線問題,固定Ip問題,0.0
1213213,1,帳務相關,拆機挽回,-1.0
109403,1,帳務相關,拆機挽回,-1.0
793223,2,網路連線問題,無法上網,0.0
1259489,5,經銷商問題,台哥大-電訪約裝,0.4
500929,2,網路連線問題,Cable modem連線,0.0
1194904,1,網路連線問題,網路品質,0.0
1259506,2,經銷商問題,台哥大-電訪約裝,0.0
837030,2,網路連線問題,Cable modem連線,0.5
1247809,2,網路連線問題,Cable modem連線,0.0
1259504,1,經銷商問題,台哥大-電訪約裝,0.0
1168335,1,網路連線問題,無法上網,0.0
1166898,1,網路連線問題,無法上網,1.0
737667,1,網路連線問題,無法上網,0.0
1184596,1,網路連線問題,無法上網,-1.0
221759,1,網路連線問題,Cable modem連線,0.0
1077078,2,網路連線問題,無法上網,0.0
1258278,10,經銷商問題,台哥大-電訪約裝,0.1
1260067,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260039,2,經銷商問題,遠傳電信-電訪約裝,0.0
1259583,2,經銷商問題,無法上網,0.5
766828,3,帳務問題,用戶要求優惠,0.3333333333333333
1259517,2,經銷商問題,台哥大-電訪約裝,0.5
1185537,7,經銷商問題,台哥大-人員進電,-0.2857142857142857
1206749,1,網路連線問題,無法上網,0.0
1179454,1,網路連線問題,網路品質,0.0
1258471,2,經銷商問題,台哥大-電訪約裝,0.0
1063151,1,網路連線問題,無法上網,0.0
534269,2,網路連線問題,無法上網,0.5
674474,2,網路連線問題,無法上網,-0.5
1189005,1,網路連線問題,網路品質,-1.0
1090596,1,網路連線問題,網路品質,0.0
1260151,2,經銷商問題,台哥大-電訪約裝,0.0
1260304,2,經銷商問題,遠傳電信-電訪約裝,0.0
97862,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260299,1,經銷商問題,遠傳電信-電訪約裝,0.0
1159243,1,網路連線問題,網路品質,0.0
1218232,2,帳務問題,拆機挽回,-1.0
1148279,3,網路連線問題,無法上網,-1.0
666658,3,網路連線問題,無法上網,-0.3333333333333333
338144,2,網路連線問題,Cable modem連線,-0.5
1178994,2,經銷商問題,台哥大-電訪約裝,0.0
1164093,1,網路連線問題,無法上網,0.0
1260310,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260312,1,經銷商問題,台哥大-電訪約裝,0.0
1066592,1,帳務相關,拆機挽回,0.0
1159507,2,網路連線問題,Cable modem連線,-0.5
167860,2,經銷商問題,台哥大-人員進電,0.0
875090,1,網路連線問題,無法上網,0.0
1147508,1,網路連線問題,無法上網,0.0
335347,2,網路連線問題,Cable modem連線,0.0
1150240,2,網路連線問題,無法上網,0.5
578141,1,網路連線問題,無法上網,-1.0
1178772,1,帳務相關,拆機挽回,-1.0
1257368,1,網路連線問題,網路品質,-1.0
1190610,1,網路連線問題,網路品質,0.0
1214225,1,網路連線問題,無法上網,0.0
1159654,1,網路連線問題,網路品質,0.0
919643,1,帳務問題,用戶復線,0.0
600928,1,網路連線問題,網路品質,1.0
1218739,3,經銷商問題,遠傳電信-電訪約裝,0.3333333333333333
1260559,1,經銷商問題,台哥大-電訪約裝,0.0
1165609,3,網路連線問題,無法上網,0.0
1255660,1,網路連線問題,無法上網,0.0
1079200,1,帳務相關,拆機挽回,0.0
1182679,3,網路連線問題,無法上網,-0.3333333333333333
1220133,1,網路連線問題,無法上網,0.0
323867,1,網路連線問題,Cable modem連線,-1.0
109621,1,帳務相關,拆機挽回,0.0
107698,1,帳務相關,拆機挽回,0.0
1179736,1,帳務相關,拆機挽回,-1.0
999216,1,網路連線問題,連線其他相關問題,0.0
1146003,2,經銷商問題,台哥大-人員進電,-0.5
1159214,1,網路連線問題,無法上網,0.0
1259970,3,經銷商問題,遠傳電信-電訪約裝,0.0
1260113,1,經銷商問題,台哥大-電訪約裝,0.0
801060,1,網路連線問題,無法上網,-1.0
1154921,3,經銷商問題,台哥大-人員進電,-0.3333333333333333
1134878,3,經銷商問題,台哥大-人員進電,0.3333333333333333
1258138,1,經銷商問題,遠傳電信-電訪約裝,0.0
429971,2,網路連線問題,Cable modem連線,0.0
304435,1,網路連線問題,無法上網,0.0
833235,3,網路連線問題,Cable modem連線,-0.6666666666666666
1259485,1,經銷商問題,台哥大-電訪約裝,-1.0
1197300,1,網路連線問題,無法上網,0.0
965448,1,網路連線問題,無法上網,-1.0
1099078,1,網路連線問題,Cable modem連線,-1.0
1259449,3,帳務問題,頻寬方案費率,0.3333333333333333
1259293,1,經銷商問題,遠傳電信-電訪約裝,0.0
1259435,1,經銷商問題,遠傳電信-電訪約裝,0.0
1077300,1,帳務相關,拆機挽回,0.0
1259599,2,經銷商問題,遠傳電信-電訪約裝,-0.5
1259703,2,經銷商問題,台哥大-電訪約裝,0.0
682477,1,網路連線問題,無法上網,0.0
439029,3,網路連線問題,無法上網,-0.6666666666666666
1259785,1,經銷商問題,遠傳電信-電訪約裝,0.0
1259949,1,經銷商問題,遠傳電信-電訪約裝,0.0
1259964,2,經銷商問題,遠傳電信-電訪約裝,0.0
1259966,1,經銷商問題,遠傳電信-電訪約裝,0.0
1218012,1,網路連線問題,無法上網,-1.0
734283,1,網路連線問題,Cable modem連線,-1.0
1260076,2,經銷商問題,台哥大-電訪約裝,0.0
771925,1,網路連線問題,Cable modem連線,-1.0
1132129,1,網路連線問題,Cable modem連線,0.0
802812,1,帳務相關,拆機挽回,0.0
416083,1,網路連線問題,無法上網,0.0
313345,1,網路連線問題,網路品質,0.0
1210667,1,網路連線問題,無法上網,-1.0
596032,1,網路連線問題,無法上網,1.0
1258870,1,經銷商問題,遠傳電信-電訪約裝,0.0
874260,1,帳務問題,服務異動,-1.0
1259425,2,經銷商問題,無法上網,0.0
824387,1,網路連線問題,Cable modem連線,-2.0
1031172,1,網路連線問題,Cable modem連線,-1.0
945773,1,非連線問題,固定Ip問題,0.0
1161458,1,網路連線問題,Cable modem連線,0.0
964057,1,網路連線問題,無法上網,-1.0
913958,2,網路連線問題,無法上網,0.0
990690,2,帳務相關,拆機挽回,-0.5
1175144,1,網路連線問題,無法上網,-1.0
1156722,4,經銷商問題,台哥大-人員進電,1.25
1202705,1,網路連線問題,無法上網,0.0
1048363,1,網路連線問題,無法上網,0.0
1199422,1,網路連線問題,網路品質,0.0
1259595,1,經銷商問題,台哥大-電訪約裝,0.0
840815,5,經銷商問題,台哥大-電訪約裝,0.0
1260170,1,經銷商問題,台哥大-電訪約裝,0.0
1260210,3,經銷商問題,台哥大-電訪約裝,-0.3333333333333333
758620,1,網路連線問題,無法上網,-1.0
869476,1,經銷商問題,台哥大-人員進電,0.0
1040866,2,網路連線問題,無法上網,-0.5
448424,1,網路連線問題,無法上網,-2.0
1259689,2,經銷商問題,台哥大-電訪約裝,0.0
191361,1,網路連線問題,網路品質,0.0
1259709,2,經銷商問題,台哥大-電訪約裝,0.0
1214190,1,網路連線問題,無法上網,-1.0
863603,1,網路連線問題,無法上網,1.0
315361,2,網路連線問題,無法上網,0.0
1077940,2,帳務問題,拆機挽回,0.0
1255720,2,網路連線問題,無法上網,-0.5
808586,1,網路連線問題,無法上網,-1.0
1112256,2,網路連線問題,無法上網,0.0
1186249,1,網路連線問題,無法上網,0.0
302110,1,網路連線問題,Cable modem連線,-1.0
1260363,2,經銷商問題,台哥大-電訪約裝,0.0
9179,1,網路連線問題,無法上網,0.0
739147,1,帳務相關,拆機挽回,-1.0
524613,1,帳務相關,拆機挽回,0.0
783363,1,網路連線問題,無法上網,-1.0
1259961,5,經銷商問題,台哥大-電訪約裝,-0.2
1259960,1,經銷商問題,台哥大-電訪約裝,0.0
1260307,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260308,1,經銷商問題,遠傳電信-電訪約裝,0.0
929098,2,網路連線問題,無法上網,0.0
1260360,1,經銷商問題,遠傳電信-電訪約裝,0.0
692496,2,帳務問題,繳費相關問題,0.5
538657,1,帳務相關,拆機挽回,0.0
898165,1,網路連線問題,無法上網,0.0
1195647,4,經銷商問題,台哥大-人員進電,-0.25
1179961,2,經銷商問題,台哥大-人員進電,0.0
1260087,1,經銷商問題,台哥大-電訪約裝,0.0
864974,1,網路連線問題,網路品質,0.0
1179260,1,經銷商問題,台哥大-電訪約裝,0.0
739869,1,帳務相關,拆機挽回,0.0
1259893,1,網路連線問題,網路品質,-1.0
860544,1,網路連線問題,無法上網,0.0
1150191,2,網路連線問題,無法上網,-1.0
1260657,1,經銷商問題,遠傳電信-電訪約裝,0.0
1015499,1,網路連線問題,網路品質,-1.0
751674,1,經銷商問題,台哥大-電訪約裝,0.0
1262344,2,經銷商問題,無法上網,0.0
1262327,4,經銷商問題,遠傳電信-電訪約裝,0.0
1198341,3,經銷商問題,台哥大-人員進電,0.0
1262425,1,經銷商問題,台哥大-電訪約裝,0.0
1070871,1,網路連線問題,無法上網,1.0
1161074,1,網路連線問題,無法上網,0.0
1224644,3,網路連線問題,網路品質,-0.3333333333333333
1187361,1,網路連線問題,無法上網,0.0
1260061,2,經銷商問題,台哥大-電訪約裝,0.0
1259905,4,經銷商問題,台哥大-電訪約裝,0.5
1165034,9,經銷商問題,台哥大-電訪約裝,0.0
1260853,1,經銷商問題,遠傳電信-電訪約裝,0.0
908849,3,網路連線問題,無法上網,0.3333333333333333
326060,2,網路連線問題,無法上網,0.0
1117856,1,帳務問題,繳費相關問題,0.0
696452,2,網路連線問題,網路品質,-0.5
1195134,1,網路連線問題,無法上網,0.0
1260187,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260179,1,經銷商問題,遠傳電信-電訪約裝,0.0
1016282,1,經銷商問題,台哥大-電訪約裝,0.0
1260186,2,經銷商問題,遠傳電信-人員進電,0.0
1260188,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260189,1,經銷商問題,遠傳電信-電訪約裝,0.0
570164,1,網路連線問題,無法上網,-1.0
487826,1,帳務相關,拆機挽回,0.0
1260048,2,經銷商問題,遠傳電信-電訪約裝,0.5
719826,2,經銷商問題,遠傳電信-電訪約裝,0.5
862221,1,網路連線問題,無法上網,-1.0
1138387,2,非連線問題,固定Ip問題,0.0
1260983,1,經銷商問題,台哥大-電訪約裝,0.0
1260553,5,經銷商問題,台哥大-電訪約裝,0.0
591961,1,網路連線問題,Cable modem連線,-1.0
422594,1,帳務相關,拆機挽回,0.0
1078390,2,網路連線問題,無法上網,0.0
681390,2,網路連線問題,無法上網,0.0
1246560,2,網路連線問題,無法上網,0.0
1199311,1,網路連線問題,無法上網,0.0
1262181,2,經銷商問題,台哥大-電訪約裝,0.0
981638,1,網路連線問題,無法上網,0.0
1258412,4,經銷商問題,台哥大-電訪約裝,-0.25
207914,1,帳務相關,拆機挽回,1.0
1223662,4,帳務問題,無法上網,-0.25
713806,1,網路連線問題,網路品質,2.0
1177644,1,網路連線問題,無法上網,0.0
1262197,1,經銷商問題,遠傳電信-電訪約裝,0.0
1086491,3,網路連線問題,網路品質,0.0
970782,2,帳務問題,網路品質,0.0
397346,2,網路連線問題,Cable modem連線,0.5
1150351,1,網路連線問題,無法上網,-1.0
1260988,1,經銷商問題,台哥大-電訪約裝,0.0
569494,1,帳務相關,拆機挽回,0.0
1114988,5,帳務相關,拆機挽回,-0.4
1109541,4,網路連線問題,連線其他相關問題,0.25
807724,1,經銷商問題,台哥大-電訪約裝,0.0
1262689,1,經銷商問題,台哥大-電訪約裝,0.0
789485,2,網路連線問題,Cable modem連線,0.0
1178856,1,網路連線問題,無法上網,-1.0
1242372,2,網路連線問題,無法上網,0.0
1101215,2,網路連線問題,網路品質,0.0
1181177,2,經銷商問題,台哥大-人員進電,0.0
1046434,2,網路連線問題,Cable modem連線,-0.5
1091209,1,網路連線問題,無法上網,-1.0
1259397,1,網路連線問題,無法上網,0.0
1262574,2,經銷商問題,遠傳電信-電訪約裝,0.0
1251640,3,非連線問題,用戶軟／硬體設備問題,0.3333333333333333
687668,1,經銷商問題,台哥大-電訪約裝,0.0
472874,1,網路連線問題,無法上網,0.0
1260287,2,經銷商問題,連線其他相關問題,0.0
1260410,4,經銷商問題,台哥大-電訪約裝,-0.25
1259636,1,網路連線問題,Cable modem連線,0.0
1219187,1,網路連線問題,無法上網,0.0
432938,1,帳務相關,拆機挽回,0.0
1248034,1,網路連線問題,無法上網,-1.0
1252416,2,網路連線問題,無法上網,0.0
1163439,2,網路連線問題,mac 己被註冊,0.0
1089300,2,網路連線問題,無法上網,0.5
317954,1,網路連線問題,無法上網,-1.0
1258400,9,經銷商問題,遠傳電信-人員進電,-0.3333333333333333
1134293,2,經銷商問題,台哥大-人員進電,0.0
1190482,1,網路連線問題,無法上網,0.0
1249694,1,網路連線問題,網路品質,-1.0
1168377,1,經銷商問題,台哥大-人員進電,0.0
1260997,1,經銷商問題,台哥大-電訪約裝,0.0
143871,1,帳務相關,拆機挽回,0.0
40384,1,帳務問題,服務異動,0.0
1060777,1,網路連線問題,無法上網,0.0
849018,1,網路連線問題,無法上網,-1.0
1159144,1,網路連線問題,無法上網,-1.0
1259446,3,網路連線問題,台哥大-電訪約裝,0.0
1260202,2,經銷商問題,台哥大-電訪約裝,0.0
1128766,2,經銷商問題,台哥大-電訪約裝,0.0
1260184,5,經銷商問題,遠傳電信-電訪約裝,0.0
1156366,1,網路連線問題,無法上網,0.0
1228564,1,網路連線問題,Cable modem連線,0.0
1052877,2,經銷商問題,台哥大-電訪約裝,0.0
998850,3,網路連線問題,無法上網,0.0
1259490,1,經銷商問題,台哥大-電訪約裝,0.0
1083952,2,網路連線問題,無法上網,0.0
207256,1,網路連線問題,無法上網,0.0
1177768,1,帳務相關,拆機挽回,0.0
1260164,2,經銷商問題,遠傳電信-電訪約裝,0.0
842985,4,網路連線問題,Cable modem連線,-0.25
913432,1,網路連線問題,無法上網,-1.0
1260529,2,經銷商問題,台哥大-人員進電,-0.5
1262526,2,經銷商問題,台哥大-電訪約裝,0.0
1258468,3,經銷商問題,台哥大-人員進電,0.0
146975,1,經銷商問題,台哥大-電訪約裝,0.0
1109277,2,網路連線問題,Cable modem連線,-1.0
194153,3,網路連線問題,無法上網,0.0
1245846,1,網路連線問題,Cable modem連線,0.0
1192032,1,網路連線問題,無法上網,0.0
118279,2,網路連線問題,無法上網,-0.5
1260196,1,經銷商問題,台哥大-電訪約裝,0.0
180910,2,網路連線問題,Cable modem連線,-1.5
1261069,1,經銷商問題,遠傳電信-人員進電,0.0
167476,1,網路連線問題,無法上網,0.0
1261286,2,經銷商問題,台哥大-人員進電,0.0
1203982,2,經銷商問題,台哥大-電訪約裝,0.0
1261287,1,經銷商問題,台哥大-電訪約裝,0.0
1261281,1,經銷商問題,台哥大-電訪約裝,1.0
863313,1,網路連線問題,Cable modem連線,-1.0
1082333,2,網路連線問題,無法上網,-0.5
930805,1,網路連線問題,無法上網,0.0
53686,2,帳務相關,拆機挽回,-0.5
1187103,1,網路連線問題,無法上網,0.0
1247793,1,網路連線問題,無法上網,0.0
1032415,1,網路連線問題,無法上網,1.0
810172,1,網路連線問題,網路品質,0.0
1182737,1,帳務相關,拆機挽回,0.0
1260237,2,經銷商問題,遠傳電信-電訪約裝,0.0
276039,1,網路連線問題,網路品質,-1.0
8754,2,網路連線問題,無法上網,0.0
966409,2,網路連線問題,無法上網,0.0
1261169,1,經銷商問題,台哥大-電訪約裝,0.0
198196,1,網路連線問題,Cable modem連線,-1.0
857996,1,網路連線問題,無法上網,0.0
1147608,3,經銷商問題,台哥大-電訪約裝,0.0
803375,1,網路連線問題,網路品質,0.0
1183234,3,網路連線問題,網路品質,0.0
1260748,1,經銷商問題,台哥大-電訪約裝,0.0
1151532,1,網路連線問題,無法上網,-1.0
958660,1,帳務問題,頻寬方案費率,0.0
144388,2,網路連線問題,無法上網,0.0
1259047,2,經銷商問題,台哥大-電訪約裝,0.5
1260760,1,經銷商問題,台哥大-電訪約裝,0.0
1071722,2,網路連線問題,無法上網,-0.5
1021391,1,經銷商問題,台哥大-電訪約裝,0.0
224652,4,經銷商問題,台哥大-電訪約裝,0.0
1185559,1,網路連線問題,無法上網,0.0
1033933,1,網路連線問題,無法上網,0.0
1262174,4,經銷商問題,台哥大-電訪約裝,0.0
849278,2,網路連線問題,網路品質,0.5
723367,3,網路連線問題,Cable modem連線,-0.6666666666666666
1043317,1,網路連線問題,無法上網,0.0
1261325,1,經銷商問題,遠傳電信-電訪約裝,0.0
1259232,4,經銷商問題,台哥大-人員進電,-0.5
1261172,2,經銷商問題,台哥大-電訪約裝,0.0
919007,4,網路連線問題,無法上網,0.0
1262018,2,經銷商問題,台哥大-電訪約裝,0.0
1205578,3,經銷商問題,台哥大-電訪約裝,0.0
1196441,1,網路連線問題,無法上網,0.0
260304,4,經銷商問題,遠傳電信-電訪約裝,0.25
157692,1,非連線問題,固定Ip問題,0.0
1262473,4,經銷商問題,台哥大-人員進電,-0.5
1259049,4,經銷商問題,台哥大-人員進電,0.0
1087838,1,網路連線問題,無法上網,0.0
1232244,1,網路連線問題,無法上網,-1.0
1259303,3,經銷商問題,台哥大-電訪約裝,-0.3333333333333333
310056,1,網路連線問題,無法上網,-1.0
1214661,1,網路連線問題,無法上網,0.0
1261003,1,經銷商問題,台哥大-電訪約裝,0.0
1260993,2,經銷商問題,無法上網,0.0
1260992,2,經銷商問題,無法上網,0.0
1217901,1,帳務相關,拆機挽回,0.0
194298,1,網路連線問題,無法上網,0.0
1258776,4,帳務問題,頻寬方案費率,0.0
1179691,1,帳務相關,拆機挽回,-1.0
1060784,2,網路連線問題,無法上網,-0.5
1258470,8,經銷商問題,遠傳電信-人員進電,-0.375
1174708,1,經銷商問題,台哥大-電訪約裝,0.0
1259299,1,經銷商問題,遠傳電信-電訪約裝,0.0
1088993,1,網路連線問題,Cable modem連線,-1.0
1258284,1,經銷商問題,台哥大-電訪約裝,0.0
734006,1,網路連線問題,無法上網,0.0
1095812,1,網路連線問題,無法上網,-1.0
1172945,4,經銷商問題,台哥大-電訪約裝,0.0
1157898,1,網路連線問題,無法上網,-1.0
